Title,Summary,Company,Location,Salary
Business Analyst I (Economic and Strategic Research),"Familiarity or some experience in data analysis and presentation tools such as Excel, PowerPoint or Tableau....",Fannie Mae,"Washington, DC 20022 (Brentwood area)",Not available
P2P Business Analyst,The position combines the skills of a data analyst and operations analyst with a project management mindset....,McGraw-Hill Education,"East Windsor, NJ",Not available
"Game Data Analyst, Monetization","Game Data Analyst, Monetization. The Data and Monetization Analyst must be comfortable working with large sets of data related to acquisition, engagement, and...",Time Warner,"Chicago, IL 60611 (Near North Side area)",Not available
"GIR, Data Strategy, Analyst/Associate - New York",About GIR Data Strategy. Leverage data initiatives and collaborate with engineers across the firm and adapt firmwide data initiatives to GIR’s needs....,Goldman Sachs,"New York, NY 10282 (Tribeca area)",Not available
"Analyst,Data Management Quantitative Analysis","Data Management and Quantitative Analysis - IC1 Under direct guidance, works with internal and external datasets and client reference data and provides analysis...",BNY Mellon,"Oriskany, NY 13424",Not available
Office Coordinator/Analyst,"Generate reports, analyze data, and identify areas to improve performance. Strong attention to detail and analytical aptitude....",Percepta,"Mahwah, NJ",Not available
Research Analyst - Social Intelligence Analytics Research,"Research Analyst, Social Intelligence Analytics. Your work includes a variety or studies requiring sharp time management skills and a keen attention to detail....",Ipsos North America,"Chicago, IL",Not available
Data Analyst,TechFlow is searching for a talented Data Analyst (Professional) to join our government services team. The Data Analyst support tactical configuration settings...,TechFlow,"Washington, DC",Not available
Marketing Data Analyst,"As a Marketing Data Analyst, you will:. 3-6 years experience working as a Data Analyst with at least 1 year as a Marketing Analyst....",Grailed,"New York, NY",Not available
Data Management Analyst,"Gathers, interprets and properly processes project data and collaborates with internal teams to ensure quality of data within all HCR systems....",Garretson Resolution Group,"Charlotte, NC",Not available
"Open Source Analyst, Junior","Open Source Analyst, Junior. Experience with search techniques, information databases, geospatial tools, data visualization, and developed Internet research...",Booz Allen Hamilton,"Alexandria, VA",Not available
Financial Data Scientist,The data scientist will be responsible for partnering with our commercial channel sales organization to optimize financial performance through the use of data...,Lenovo,"Raleigh, NC 27616 (Northeast area)",Not available
Data/Business Analyst for Financial Applications at Fannie M...,"Data Analyst for Financial Data Systems at Fannie Mae. Help document data requirements including data dictionary, data cleaning methods, and data transformation...",Intelagile,"Fairfax, VA",Not available
Sales Data Analyst-USA,Two to three years prior experience in a reporting and data analytics and/or with a focus on a data analytical capacity....,Ingram Micro Commerce & Lifecycle Services,"Plainfield, IN",Not available
"Data Scientist, New Graduate",We develop and use cutting-edge data technologies and data science algorithms to sift through large amounts of data and distill it into information about our...,Groupon,"Seattle, WA 98101 (Downtown area)",Not available
Data Management Analyst,As a Data Management Analyst you support our growing needs for our Community Partnership School Programs. Working knowledge of the data management field....,Children's Home Society of Florida,"Orlando, FL",Not available
Senior Data Analyst,"As a Senior Data Analyst at MJH, you are expected to identify business trends and outcomes using both client data and website analytics....","Michael J. Hennessy Associates, Inc.","Cranbury, NJ",Not available
Market Research Analyst - Data Insights,"The Ad Platforms Data Insights team is seeking a market research analyst to answer—with data and thorough analysis—the hard, open-ended questions required to...",Apple,"Santa Clara Valley, CA",Not available
Data Analyst,The Analyst will be responsible for driving processes from data collection and analysis to presentation of recommendations to senior management....,"Turning Point Brands, Inc.","Carlsbad, CA",Not available
Statistical Data Analyst - Astoria NY,"Develop familiarity with Goodwill data and data systems to understand data collection, quality, and access. Building Data Tools....",Goodwill Industries of Greater NY and Northern NJ...,"Astoria, NY",Not available
Sr. Data Analyst,"Fluency in data analysis and communication around data, including time series analysis, experimentation, data visualization, and defining KPI strategy for your...",Amazon.com,"Seattle, WA",Not available
Lead Data Analyst,"The Data Analyst IV position must be an expert in assembling datasets (e.g. The Data Analyst IV role requires strong problem solving, organization, and...",Cox Enterprises,"Atlanta, GA 30328",Not available
Associate Data Scientist,"Associate Data Scientist. As an Associate Data Scientist, you will:. Experience preparing data and/or developing insights for use in business decisions....",Zurich North America,"Schaumburg, IL 60173",Not available
Analyst,"The successful candidate will be a self-starter comfortable with ambiguity, who has a strong attention to detail, and enjoys working with large-scale data....",Amazon.com,"Seattle, WA",Not available
Jr. Developer/Business Analyst,"Collaborate with peers and team members to provide complete daily data in operational data systems. Work with emphasis on timeliness of daily data entry,...",Churchill Downs Incorporated,Kentucky,Not available
Data Analyst,"Proven working experience as a data analyst. The data analyst will be responsible for conducting analysis, trending and data mining large sets of data,...",CareMetx,"Bethesda, MD 20814",Not available
Analyst I Data Analytics,"Facilitates all reporting (monthly, quarterly, annually) with significant data manipulation. Proficient in Microsoft Office required, Proficient in data...",Retail Business Services,"Quincy, MA",Not available
"Business Intelligence Analyst, Google Play",5 years of analytical work experience in high data volume environments. You will use data to inform business and product decisions across the organization....,Google,"Mountain View, CA",Not available
Data Fellowship (Spring 2018),"Fellows with proven abilities in these areas will have the opportunity to work directly our technology stack, from building tools to automate data collection,...",Echelon Insights,"Alexandria, VA","$1,000 a month"
Education Market Business Intelligence Analyst (pending recl...,The Education Market Business Intelligence Analyst position will be responsible to work with the education market leadership team and staff to help facilitate...,North Dakota State Government,"Bismarck, ND","$43,032 - $57,372 a year"
