Title,Summary,Company,Location,Salary
Senior Consultant - Forecasting & Air Service Analytics,"Minimum of a Bachelor's degree and preferably a Master's degree in a field that provides a strong foundation for aviation consulting, such as finance,...","Ricondo & Associates, Inc.","Chicago, IL",Not available
Product Analytics Analyst with SQL / SAS,General knowledge of analytic concepts. Two years of analytics experience required. Utilizes established best practices around Descriptive Analytics....,Travelers,"Hartford, CT 06120 (Clay Arsenal area)",Not available
Analyst I - Business Analytics & Insight - Full Time - Days,"Experience in data analytics preferred. At Paramount, we offer insurance to both large and small....",ProMedica,"Maumee, OH 43537",Not available
"Sr. Manager, Alexa Privacy Analytics and Insights",Interested in establishing new programs and building teams from scratch? Are you keen on developing insights to develop our understanding and ability to...,Amazon.com,"Seattle, WA",Not available
"Director, Data & Analytics",Experience with web analytics packages such as Google Analytics & Omniture. Have mastery of web analytics tools and SAS....,tierney,"Philadelphia, PA",Not available
"Business Operations and Strategy Associate, Google Fiber","Demonstrated experience in analytics and problem solving. 3 years of experience in a role focused on analytics, such as;...",Google Fiber,"Durham, NC",Not available
"Director, Advanced Analytics","The Director, Advanced Analytics will further define the RPS Advanced Analytics vision and charter and build the teams capabilities....",Manulife,"Boston, MA 02210 (South Boston area)",Not available
"Behavioral Sciences Marketing Manager, Growth Lab","Whether you're on a consumer product (like Gmail, Search, Maps, Chrome, Android) or a business product (Google Ads, AdSense, Google Marketing Platform,...",Google,"Mountain View, CA",Not available
"Data Scientist, Infrastructure Engineering Insights",We seek an extraordinary Data Scientist to join our Technology Platform Insights team in New York. You will develop data insights for our infrastructure...,Spotify,"New York, NY 10011 (Chelsea area)",Not available
Sr Analyst,"Experience with Tableau analytics software preferred. Will also be responsible for identifying efficiencies, risks, and opportunities within the process, and to...",American Eagle Outfitters,"Pittsburgh, PA 15205",Not available
VP Customer and Business Insights Oncology,"Continuously measure Oncology business performance and identify market trends, business gaps/opportunities based on robust data analytics....",Bayer,"Whippany, NJ",Not available
Pricing Analyst (Disneyland Resort),Integrate – Partner with the Decision Science team to integrate advanced analytics and insights into the resorts pricing process....,DISNEY,"Anaheim, CA 92805",Not available
"Oilfield Services Analyst - Energy Insights, New Ventures","Background in consulting, strategy, analytics and/or research is a plus. Energy Insights, a specialist data and analytics unit, provides distinctive analysis,...",McKinsey & Company,"Houston, TX 77002 (Downtown area)",Not available
"Senior Analyst, Business Analytics",The Rapid7 Managed Service Consultant role is responsible for two core areas: administration of Rapid7 Cloud solutions and the maintenance/monitoring of those...,Rapid7,"Boston, MA 02116 (South End area)",Not available
"Analyst, Strategy & Operations","Improve efficiency and customer experience through innovative infrastructure, process, & analytics. Ralph Lauren Corporation (NYSE:RL) is a global leader in the...",Ralph Lauren,"New York, NY",Not available
"Senior Innovation, Big Data and Analytics Director","Senior Innovation, Big Data and Analytics Director. Technical expertise – Enterprise Architecture, Data & Analytics Domains, Cloud....",Freddie Mac,"McLean, VA 22102",Not available
"Senior Manager, Molecular Analytics (Analytical Development)",A good understanding of molecular biology & analytics. Manager Molecular Analytics is expected • Lead team of virologists and molecular biologists to design and...,GlaxoSmithKline,"Rockville, MD",Not available
Senior Manager of Digital Analytics,"Manage a team of digital analytics analysts in driving the reporting, analytics, and insights generation for key business stakeholders....",UnitedHealth Group,"Minnetonka, MN 55345",Not available
Senior Analytics Analyst,The Senior Analytics Analyst will use a broad understanding of the business strategic needs to drive analytics efforts across disciplines and subject areas for...,アッヴィ合同会社,"Lake County, IL",Not available
Data Science Engineer,"Experience applying advanced analytics and data mining techniques. Align Data & Analytics strategies, initiatives and priorities with client needs....",Carter McKenzie Inc.,"Jersey City, NJ","$115,000 - $135,000 a year"
Customer Analytics Leader,"Consult with customer analytics teams regarding best practices, design, ideation and usage of analytic solutions. Function - Data and Analytics....",Equifax,"Atlanta, GA 30309 (Midtown area)",Not available
"Human Resources Chief Data & Analytics Office, Client Engage...","10+ years of relevant experience in client relationship management, human resources or analytics including a demonstrated interest in data and analytics topics...",JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",Not available
Laboratory Informatics Consultant - Location Negotiable,"Leveraging digital technologies such as automation, artificial intelligence, Internet of Things, analytics and cloud, in combination with a fundamental redesign...",Accenture,"Florham Park, NJ 07932",Not available
"Manager, Life Sciences Strategy & Analytics/ Customer Strate...","Manager, Life Sciences- Strategy & Analytics / Customer Strategy. Focuses on the journey to redefine patient-centric care, innovate, and grow, and help clients...",Deloitte,"Parsippany, NJ",Not available
Director of Analytics,Lead and provide strategic guidance to the analytics team including direct involvement in the functions of analytics and evaluation....,People’s Community Clinic,"Austin, TX",Not available
"senior decision scientist, Customer Analytics and Insights –...",Contribute to analytic project proposals. Evangelize data analytics best practices among peers and stakeholders....,Starbucks,"Seattle, WA 98134 (Industrial Complex area)",Not available
"Analyst, Analytics & Insights",Job Description The Campaign Reporting Analyst is responsible for aggregating data to measure campaign performance and provide insight on that performance....,Spark Foundry,"Chicago, IL",Not available
Senior Analytics Analyst,The Senior Analytics Analyst will use a broad understanding of the business strategic needs to drive analytics efforts across disciplines and subject areas for...,アッヴィ合同会社,"Lake County, IL",Not available
Data Science Engineer,"Experience applying advanced analytics and data mining techniques. Align Data & Analytics strategies, initiatives and priorities with client needs....",Carter McKenzie Inc.,"Jersey City, NJ","$115,000 - $135,000 a year"
Customer Analytics Leader,"Consult with customer analytics teams regarding best practices, design, ideation and usage of analytic solutions. Function - Data and Analytics....",Equifax,"Atlanta, GA 30309 (Midtown area)",Not available
