Title,Summary,Company,Location,Salary
Business Intelligence Analyst,"The business intelligence analyst role is a multi-faceted and driven analytics lead that is passionate about technology, customer experience, and data....",The Bloc,"New York, NY 10003 (Greenwich Village area)",Not available
CRM/ BI Analyst,Business Intelligence Analyst with publication of standardized reports to business stakeholders. BK Medical is looking for a CRM Analyst/ BI to join the...,Analogic,"Peabody, MA 01960",Not available
"Analyst, Senior Business Intelligence","Analyst, Senior Business Intelligence. The Senior Business Intelligence Analyst (Sr. 5+ years of relevant experience in a business intelligence role, including...",Chipotle,"Newport Beach, CA 92660",Not available
Program Director - TSDA Projects,Manage a team of system and business analysts. Work with business partners and IT teams to understand the current business processes and anticipate impacts of...,RBC,"Jersey City, NJ",Not available
Mid Tactical Intelligence Analyst,Accesses and performs research on designated automated intelligence. Proficient in utilizing basic computer applications and intelligence related....,QUICK SERVICES LLC,United States,Not available
Business Intelligence Analyst,Business Intelligence Analyst – Sales & Marketing. Serve as a back-up to the Business Intelligence Senior Analyst....,Trianz,"Chicago, IL",Not available
Data Analyst,The data analyst will provide high quality analysis and development of data and information solutions for MIP. Work closely with data scientist and develop high...,Oceaneering,"Houston, TX 77041",Not available
Business Intelligence Analyst,Advanced knowledge of Business Intelligence tools (e.g. 3 - 5 years experience in a Business Analyst or data analysis role....,TriWest Healthcare Alliance,"Phoenix, AZ",Not available
Sr. Data Analyst,"Provides expertise in working with existing team (contract and FTEs) to create business intelligence stored procedures and reports, including design,...",Nintendo of America Inc.,"Redmond, WA",Not available
Business Data Analyst,Utilize Business Intelligence tools to identify trends and possible outliers. Utilize Business Intelligence tools to provide strategic financial analysis to...,University of Utah,"Salt Lake City, UT","$73,000 - $77,000 a year"
"Business Intelligence Analyst, Ticketing","Business Intelligence Analyst, Ticketing. Vice President of Business Intelligence. Work with the Ticketing department and other internal departments, understand...",Sharks Sports & Entertainment,"San Jose, CA",Not available
Business Intelligence Analyst,The Business Intelligence Analyst helps the team achieve its goals by being a subject matter expert on the companies data assets and distilling best practices...,Optoro,"Washington, DC",Not available
Sr. Business Intelligence Analyst,Business Intelligence Analyst to extract and present meaningful data in order to understand trends in our business and drive opportunities to enhance and grow...,Fareportal Inc.,"New York, NY 10020 (Midtown area)",Not available
Intelligence Analyst,"Intelligence Analyst, Mid-Level. 10 years’ experience as an Intelligence Analyst, Cyber or Signals Intelligence (SIGINT) focus....",BTAS,"San Antonio, TX",Not available
Business Intelligence Analyst,"We currently have a Business Intelligence Analyst career opportunity at our Dallas, TX location. Experience in a Global data analysis or business intelligence...","Essilor of America, Inc.","Dallas, TX",Not available
Data Analyst,The Financial Planning and Operations organization in Penn State Enterprise IT/Strategic Operations is seeking a highly motivated individual with a proven...,Penn State University,"University Park, PA",Not available
Business Intelligence Data Analyst,Business Intelligence Data Analyst. The Business Intelligence Data Analyst will be heavily involved in the new sales and marketing campaign focused on Navistar...,"Navistar, Inc.","Lisle, IL",Not available
Senior Business Intelligence Analyst,You're an experienced and technical Senior Business Intelligence Analyst interested in applying your quantitative skills to challenging questions within a data...,Dataminr,"New York, NY",Not available
Intelligence Research Specialist (Cyber Pursuit Analyst),"Finished and raw intelligence reporting; As a Cyber Intelligence Research Specialist, you will:. Experience with providing timely and direct intelligence, cyber...",US Department of Energy,"Washington, DC 20004 (Downtown area)","$96,970 - $126,062 a year"
COMPUTER SYSTEMS ANALYST (BUSINESS INTELLIGENCE),COMPUTER SYSTEMS ANALYST (BUSINESS INTELLIGENCE). Serves as the systems analyst for Data Warehouse/Business Intelligence System software applications running on...,Navy Exchange Service Command,"Virginia Beach, VA","$52,780 - $67,153 a year"
Data Analyst,Data Analyst – Research Department. The Federal Reserve Bank of Boston Research Department seeks a data analyst to join our team of information professionals....,Federal Reserve Bank of Boston,"Boston, MA",Not available
"Business Analyst, Sales Tools and Analytics",Experience with Business Intelligence (BI) tools. Comfortable in working with IT and business sponsors to ensure technical solutions meet business needs....,Thermo Fisher Scientific,"Pittsburgh, PA 15202",Not available
"Business Analyst – Data, Mobility Business Group","High growth, technology management consulting, or business intelligence background preferred. As a Business Analyst, you will be involved in Ford’s initiatives...",Ford Motor Company,"Palo Alto, CA",Not available
Business Intelligence/ Business Analyst,"Stay abreast of industry trends surrounding business intelligence. Ultimately, you will enhance our business intelligence system to help us make better...",San Francisco Bay Gourmet Coffee,"Lincoln, CA",Not available
Manager of Business Intelligence,Hands-on leadership of the Business Intelligence team. 5+ years of successful business intelligence and/or data warehouse experience....,Cardinal Financial,Remote,Not available
Business Intelligence Analyst,"The Business Intelligence Analyst will function as a liaison between business users, Information Technology, and the Planning Department....",Floyd Medical Center,"Rome, GA 30161",Not available
Cryptologic Cyberspace Intelligence Analyst,"\* Before Reading Below, This is NOT a Civilian position. This is an opportunity to serve in the Active Duty Army (Full-Time) \* Must have a GED, be a High...",U.S. Army,"Fort Worth, TX 76132 (Wedgwood area)","$30,000 - $60,000 a year"
Business Intelligence and Reporting Director,"In this role, you will oversee and support business intelligence applications, lead an operations team that offers internal business customers support and drive...",Cigna,"Bloomfield, CT 06002",Not available
Senior Intelligence Analyst,The Senior Intelligence Analyst will have primary responsibility for intelligence support and information dissemination to the leadership of the NFL....,National Football League,"New York, NY 10017 (Midtown area)",Not available
