Title,Summary,Company,Location,Salary
Medical Product Development Part-Time Online Course Instruct...,Online teaching positions are now available within the Life Science Programs for Medical Product Development. We are seeking qualified applicants possessing...,The Regents of the University of California,Work at Home,Not available
Business Analyst,Understands price and discount analytics through experience and leverage of other resources including third party statisticians....,Savers,"Bellevue, WA",Not available
"Manager, Clinical Data Management","Interact with CRAs, programmers, study managers and statisticians in creating a clinical study database. The Manager, Clinical Data Management will demonstrate...",Odonate Therapeutics,"South San Francisco, CA 94080",Not available
Clinical Research Coordinator,"Create, clean, update, and manage databases and comprehensive datasets and reports in collaboration with the study statisticians;...",University of California San Francisco,"San Francisco, CA 94104 (Financial District area)",Not available
"Senior Manager, Consumer Insights- Market Research","Across 18 offices globally, our team of more than 800 professional analysts, statisticians, economists, consultants, and experts in demographics and consumer...",J.D. Power,"Westlake Village, CA",Not available
Assistant / Associate / Full Professor,"The successful candidate will collaborate with the clinicians, engineers and statisticians, and CNS PET researchers. PhD, MD or MD/PhD....",Stony Brook University,"Stony Brook, NY","$250,000 a year"
Research Coordinator,"Higher level data analysis is possible and will be conducted under the supervision of a statistician. Supervises, trains and evaluates research staff....",Boston Medical Center (BMC),"Boston, MA 02118 (South Boston area)",Not available
RWE Sr. Data Analyst,"Develop and maintain a strong working relationship with statisticians, modelers, pharmacometricians, translational scientists, RWE investigators, Advance...",Sanofi,"Cambridge, MA 02142 (East Cambridge area)",Not available
Head (Sr. Director) of Biometrics,"Experience with NDA/BLA filings, preferably as the lead statistician for the filing. Calithera is seeking a Head of Biometrics to build and lead the Biometrics...",Calithera Biosciences,"San Francisco, CA",Not available
Data Engineer,"Basic level of experience in analytics, big data, data science, machine learning, and/or artificial intelligence serving in technical delivery roles (e.g., data...",Datafiniti,"Austin, TX",Not available
Software Quality Assurance Specialist,"Communicate on a regular basis with project leaders and team members including mathematicians, statisticians, and computer scientists....",Battelle,"Columbus, OH 43201 (Weinland Park area)",Not available
Clinical Research Coordinator II - Asthma Research,"Support the data-management process for clinical research projects, including addressing data queries from data managers, project statistician, and sponsors....",Cincinnati Children's Hospital,"Cincinnati, OH 45229 (North Avondale area)",Not available
Clinical Research Scientist - Pain,"Through the application of training and expertise, the Clinical Research Scientist (CRS) is an integral member of the medical affairs team for strategic...",Eli Lilly,"Indianapolis, IN 46285",Not available
Technical Applications Scientist,"The Natera team consists of highly dedicated statisticians, geneticists, doctors, laboratory scientists, business professionals, software engineers and many...",Natera,"San Carlos, CA 94070",Not available
Biostatistician II,"Effective communication with key stakeholder groups including statisticians, software developers, informaticians, operational managers, animal care and use...",The Jackson Laboratory,"Bar Harbor, ME 04609",Not available
Clinical Outcomes Manager - College of Medicine,"Oversee clinical data analysis and as needed, collaborate with university statisticians for statistical support. Howard University Mission....",Howard University,"Washington, DC",Not available
"Manager, Head of Acquisition Marketing","Our team of high caliber marketers, software developers, statisticians, and product managers use rigorous quantitative approaches to ensure we target the right...",Amazon.com,"Seattle, WA",Not available
Clinical Data Manager,"Tufts CTSI seeksan experienced Clinical Data Manager to partner with Project Managers, Principal Investigators and Study Statisticians on the design,...",Tufts Medical Center,"Boston, MA 02111 (Central area)",Not available
Data Management Lead,Collaborate with study statisticians in the development of analysis plans. The Alaka`ina Foundation Family of Companies (FOCs) is comprised of industry...,Alaka`ina Foundation Family of Companies,"Fort Detrick, MD",Not available
Electrical Engineer (R&D Engineer 2/3),"We ensure the scientific and technological validity of our approaches by working closely with physicists, engineers, mathematicians, statisticians, computer...",Los Alamos National Laboratory,"Los Alamos, NM",Not available
Emergency Medicine Research Coordinator,Coordinate data analytics with statistician. The role of the Emergency Medicine Research Coordinator (EMRC) is to facilitate and coordinate research studies...,Reading Hospital,"West Reading, PA 19611",Not available
Senior Manager of Product Innovation,"Experience and demonstrated leadership working effectively with data scientists, machine learning engineers, statisticians etc....",Netflix,"Los Gatos, CA",Not available
Digital Solutions Consultant,"Across 18 offices globally, our team of more than 800 professional analysts, statisticians, economists, consultants, and experts in demographics and consumer...",J.D. Power,"Troy, MI",Not available
Biostatistician II,"Effective communication with key stakeholder groups including statisticians, software developers, informaticians, operational managers, animal care and use...",The Jackson Laboratory,"Bar Harbor, ME 04609",Not available
Clinical Outcomes Manager - College of Medicine,"Oversee clinical data analysis and as needed, collaborate with university statisticians for statistical support. Howard University Mission....",Howard University,"Washington, DC",Not available
"Manager, Head of Acquisition Marketing","Our team of high caliber marketers, software developers, statisticians, and product managers use rigorous quantitative approaches to ensure we target the right...",Amazon.com,"Seattle, WA",Not available
Clinical Data Manager,"Tufts CTSI seeksan experienced Clinical Data Manager to partner with Project Managers, Principal Investigators and Study Statisticians on the design,...",Tufts Medical Center,"Boston, MA 02111 (Central area)",Not available
